Id,Label
2145,veado
2146,gato
2147,sapo
2148,aviao
2149,veado
2150,automovel
2151,passaro
2152,sapo
2153,gato
2154,cavalo
2155,gato
2156,gato
2157,cachorro
2158,aviao
2159,cachorro
2160,veado
2161,aviao
2162,automovel
2163,navio
2164,aviao
2165,sapo
2166,navio
2167,cavalo
2168,navio
2169,navio
2170,cavalo
2171,gato
2172,cachorro
2173,passaro
2174,automovel
2175,passaro
2176,passaro
2177,gato
2178,gato
2179,veado
2180,veado
2181,sapo
2182,cavalo
2183,veado
2184,veado
2185,sapo
2186,cachorro
2187,caminhao
2188,veado
2189,passaro
2190,gato
2191,automovel
2192,gato
2193,cavalo
2194,veado
2195,cavalo
2196,caminhao
2197,sapo
2198,passaro
2199,sapo
2200,veado
2201,cachorro
2202,automovel
2203,cavalo
2204,cavalo
2205,automovel
2206,gato
2207,cavalo
2208,navio
2209,navio
2210,cachorro
2211,caminhao
2212,gato
2213,passaro
2214,automovel
2215,sapo
2216,cavalo
2217,cachorro
2218,caminhao
2219,navio
2220,navio
2221,caminhao
2222,gato
2223,gato
2224,aviao
2225,sapo
2226,caminhao
2227,aviao
2228,veado
2229,passaro
2230,gato
2231,cachorro
2232,navio
2233,veado
2234,automovel
2235,automovel
2236,caminhao
2237,aviao
2238,gato
2239,aviao
2240,gato
2241,passaro
2242,veado
2243,veado
2244,automovel
2245,veado
2246,sapo
2247,cachorro
2248,automovel
2249,passaro
2250,gato
2251,cachorro
2252,gato
2253,navio
2254,cavalo
2255,caminhao
2256,aviao
2257,gato
2258,gato
2259,passaro
2260,passaro
2261,veado
2262,aviao
2263,passaro
2264,gato
2265,caminhao
2266,gato
2267,passaro
2268,veado
2269,caminhao
2270,passaro
2271,cachorro
2272,sapo
2273,navio
2274,veado
2275,aviao
2276,automovel
2277,veado
2278,cavalo
2279,passaro
2280,passaro
2281,gato
2282,automovel
2283,cavalo
2284,cachorro
2285,passaro
2286,cavalo
2287,passaro
2288,cachorro
2289,veado
2290,navio
2291,gato
2292,cavalo
2293,passaro
2294,navio
2295,aviao
2296,gato
2297,caminhao
2298,sapo
2299,automovel
2300,cachorro
2301,gato
2302,aviao
2303,cavalo
2304,caminhao
2305,automovel
2306,gato
2307,cachorro
2308,passaro
2309,cachorro
2310,automovel
2311,caminhao
2312,gato
2313,automovel
2314,passaro
2315,cachorro
2316,cavalo
2317,veado
2318,caminhao
2319,cavalo
2320,sapo
2321,cavalo
2322,passaro
2323,veado
2324,gato
2325,sapo
2326,veado
2327,navio
2328,cachorro
2329,cachorro
2330,caminhao
2331,passaro
2332,aviao
2333,automovel
2334,caminhao
2335,aviao
2336,automovel
2337,gato
2338,cavalo
2339,cachorro
2340,navio
2341,passaro
2342,cavalo
2343,navio
2344,gato
2345,navio
2346,sapo
2347,veado
2348,cachorro
2349,automovel
2350,veado
2351,gato
2352,automovel
2353,gato
2354,gato
2355,navio
2356,passaro
2357,passaro
2358,automovel
2359,gato
2360,aviao
2361,sapo
2362,passaro
2363,cachorro
2364,automovel
2365,cachorro
2366,caminhao
2367,caminhao
2368,sapo
2369,veado
2370,sapo
2371,cavalo
2372,gato
2373,sapo
2374,caminhao
2375,caminhao
2376,gato
2377,passaro
2378,veado
2379,sapo
2380,automovel
2381,aviao
2382,cachorro
2383,passaro
2384,navio
2385,navio
2386,aviao
2387,veado
2388,automovel
2389,cavalo
2390,veado
2391,cavalo
2392,veado
2393,caminhao
2394,caminhao
2395,gato
2396,gato
2397,sapo
2398,cachorro
2399,passaro
2400,caminhao
2401,gato
2402,gato
2403,caminhao
2404,cavalo
2405,veado
2406,cavalo
2407,navio
2408,caminhao
2409,veado
2410,automovel
2411,passaro
2412,sapo
2413,sapo
2414,cachorro
2415,navio
2416,automovel
2417,automovel
2418,cachorro
2419,aviao
2420,navio
2421,sapo
2422,passaro
2423,cachorro
2424,caminhao
2425,cachorro
2426,caminhao
2427,aviao
2428,cavalo
2429,passaro
2430,gato
2431,automovel
2432,aviao
2433,sapo
2434,passaro
2435,sapo
2436,aviao
2437,gato
2438,caminhao
2439,cachorro
2440,navio
2441,sapo
2442,gato
2443,aviao
2444,cachorro
2445,cachorro
2446,cachorro
2447,veado
2448,cachorro
2449,passaro
2450,automovel
2451,cavalo
2452,navio
2453,navio
2454,gato
2455,cachorro
2456,gato
2457,veado
2458,cavalo
2459,cachorro
2460,sapo
2461,sapo
2462,automovel
2463,automovel
2464,sapo
2465,veado
2466,gato
2467,aviao
2468,cavalo
2469,navio
2470,automovel
2471,cavalo
2472,aviao
2473,gato
2474,cavalo
2475,veado
2476,veado
2477,navio
2478,cavalo
2479,passaro
2480,gato
2481,passaro
2482,veado
2483,veado
2484,automovel
2485,cavalo
2486,cachorro
2487,aviao
2488,veado
2489,cachorro
2490,cavalo
2491,passaro
2492,cavalo
2493,veado
2494,sapo
2495,cavalo
2496,aviao
2497,veado
2498,sapo
2499,aviao
2500,sapo
2501,automovel
2502,sapo
2503,cavalo
2504,cachorro
2505,automovel
2506,cachorro
2507,sapo
2508,cachorro
2509,caminhao
2510,automovel
2511,gato
2512,gato
2513,caminhao
2514,cachorro
2515,sapo
2516,automovel
2517,navio
2518,cachorro
2519,navio
2520,cavalo
2521,navio
2522,sapo
2523,cachorro
2524,sapo
2525,veado
2526,navio
2527,cachorro
2528,cachorro
2529,gato
2530,caminhao
2531,navio
2532,gato
2533,caminhao
2534,sapo
2535,navio
2536,veado
2537,passaro
2538,caminhao
2539,navio
2540,navio
2541,cachorro
2542,automovel
2543,cachorro
2544,passaro
2545,navio
2546,automovel
2547,navio
2548,cachorro
2549,automovel
2550,automovel
2551,passaro
2552,aviao
2553,caminhao
2554,sapo
2555,automovel
2556,gato
2557,cavalo
2558,passaro
2559,cachorro
2560,passaro
2561,aviao
2562,aviao
2563,caminhao
2564,cavalo
2565,sapo
2566,veado
2567,gato
2568,aviao
2569,automovel
2570,aviao
2571,sapo
2572,gato
2573,aviao
2574,caminhao
2575,caminhao
2576,gato
2577,gato
2578,sapo
2579,navio
2580,navio
2581,navio
2582,cavalo
2583,gato
2584,automovel
2585,cavalo
2586,aviao
2587,automovel
2588,veado
2589,sapo
2590,navio
2591,sapo
2592,sapo
2593,aviao
2594,aviao
2595,cachorro
2596,sapo
2597,cachorro
2598,gato
2599,caminhao
2600,cachorro
2601,sapo
2602,sapo
2603,cavalo
2604,navio
2605,gato
2606,passaro
2607,cachorro
2608,sapo
2609,veado
2610,gato
2611,caminhao
2612,sapo
2613,automovel
2614,passaro
2615,aviao
2616,navio
2617,cavalo
2618,cavalo
2619,cachorro
2620,cavalo
2621,veado
2622,automovel
2623,sapo
2624,navio
2625,automovel
2626,caminhao
2627,caminhao
2628,cachorro
2629,passaro
2630,gato
2631,caminhao
2632,cavalo
2633,caminhao
2634,cachorro
2635,gato
2636,navio
2637,cachorro
2638,gato
2639,caminhao
2640,automovel
2641,sapo
2642,automovel
2643,sapo
2644,gato
2645,veado
2646,automovel
2647,gato
2648,veado
2649,automovel
2650,automovel
2651,navio
2652,gato
2653,cavalo
2654,navio
2655,sapo
2656,caminhao
2657,automovel
2658,sapo
2659,gato
2660,aviao
2661,automovel
2662,aviao
2663,passaro
2664,veado
2665,gato
2666,navio
2667,aviao
2668,cavalo
2669,sapo
2670,caminhao
2671,passaro
2672,passaro
2673,automovel
2674,cavalo
2675,veado
2676,cachorro
2677,aviao
2678,navio
2679,passaro
2680,caminhao
2681,cavalo
2682,automovel
2683,cavalo
2684,gato
2685,cachorro
2686,sapo
2687,automovel
2688,caminhao
2689,caminhao
2690,cavalo
2691,navio
2692,veado
2693,veado
2694,veado
2695,veado
2696,passaro
2697,automovel
2698,veado
2699,passaro
2700,cachorro
2701,gato
2702,navio
2703,passaro
2704,caminhao
2705,navio
2706,caminhao
2707,navio
2708,gato
2709,veado
2710,cavalo
2711,sapo
2712,cachorro
2713,cavalo
2714,cavalo
2715,cachorro
2716,cachorro
2717,gato
2718,veado
2719,gato
2720,cachorro
2721,sapo
2722,cavalo
2723,veado
2724,passaro
2725,cavalo
2726,navio
2727,cachorro
2728,veado
2729,gato
2730,aviao
2731,cavalo
2732,aviao
2733,sapo
2734,passaro
2735,gato
2736,cavalo
2737,cachorro
2738,cachorro
2739,cavalo
2740,gato
2741,veado
2742,navio
2743,passaro
2744,passaro
2745,automovel
2746,sapo
2747,cachorro
2748,navio
2749,cavalo
2750,automovel
2751,sapo
2752,veado
2753,veado
2754,cavalo
2755,automovel
2756,aviao
2757,passaro
2758,caminhao
2759,veado
2760,gato
2761,automovel
2762,caminhao
2763,caminhao
2764,passaro
2765,automovel
2766,navio
2767,automovel
2768,navio
2769,caminhao
2770,veado
2771,cachorro
2772,cachorro
2773,cavalo
2774,gato
2775,cachorro
2776,veado
2777,veado
2778,caminhao
2779,automovel
2780,aviao
2781,gato
2782,navio
2783,passaro
2784,cachorro
2785,cavalo
2786,caminhao
2787,cavalo
2788,cavalo
2789,passaro
2790,passaro
2791,veado
2792,automovel
2793,cavalo
2794,gato
2795,cachorro
2796,passaro
2797,navio
2798,aviao
2799,navio
2800,passaro
2801,cachorro
2802,navio
2803,navio
2804,cachorro
2805,automovel
2806,passaro
2807,cavalo
2808,veado
2809,veado
2810,veado
2811,cachorro
2812,automovel
2813,cavalo
2814,caminhao
2815,cavalo
2816,cachorro
2817,cachorro
2818,navio
2819,passaro
2820,cachorro
2821,gato
2822,cachorro
2823,cachorro
2824,gato
2825,veado
2826,aviao
2827,aviao
2828,cachorro
2829,cavalo
2830,sapo
2831,sapo
2832,automovel
2833,cavalo
2834,cavalo
2835,caminhao
2836,aviao
2837,navio
2838,gato
2839,cavalo
2840,automovel
2841,automovel
2842,passaro
2843,navio
2844,aviao
2845,navio
2846,cavalo
2847,automovel
2848,navio
2849,passaro
2850,cachorro
2851,automovel
2852,navio
2853,cavalo
2854,automovel
2855,aviao
2856,cachorro
2857,cachorro
2858,gato
2859,caminhao
2860,automovel
2861,sapo
2862,passaro
2863,caminhao
2864,automovel
2865,navio
2866,caminhao
2867,aviao
2868,navio
2869,navio
2870,cachorro
2871,caminhao
2872,gato
2873,cavalo
2874,sapo
2875,passaro
2876,cavalo
2877,cachorro
2878,aviao
2879,aviao
2880,cavalo
2881,automovel
2882,automovel
2883,automovel
2884,sapo
2885,veado
2886,gato
2887,aviao
2888,sapo
2889,caminhao
2890,automovel
2891,passaro
2892,automovel
2893,passaro
2894,cavalo
2895,aviao
2896,gato
2897,aviao
2898,cachorro
2899,veado
2900,sapo
2901,caminhao
2902,cachorro
2903,gato
2904,gato
2905,cachorro
2906,aviao
2907,cavalo
2908,veado
2909,sapo
2910,aviao
2911,passaro
2912,cavalo
2913,automovel
2914,caminhao
2915,gato
2916,sapo
2917,aviao
2918,caminhao
2919,aviao
2920,sapo
2921,gato
2922,veado
2923,cavalo
2924,veado
2925,automovel
2926,navio
2927,navio
2928,caminhao
2929,cachorro
2930,cachorro
2931,sapo
2932,automovel
2933,passaro
2934,gato
2935,passaro
2936,caminhao
2937,caminhao
2938,gato
2939,sapo
2940,gato
2941,sapo
2942,veado
2943,cachorro
2944,sapo
2945,passaro
2946,navio
2947,caminhao
2948,cavalo
2949,cavalo
2950,automovel
2951,aviao
2952,gato
2953,gato
2954,veado
2955,caminhao
2956,passaro
2957,caminhao
2958,passaro
2959,sapo
2960,gato
2961,sapo
2962,sapo
2963,passaro
2964,aviao
2965,cavalo
2966,aviao
2967,caminhao
2968,cavalo
2969,passaro
2970,cachorro
2971,gato
2972,gato
2973,passaro
2974,passaro
2975,passaro
2976,caminhao
2977,navio
2978,veado
2979,aviao
2980,sapo
2981,caminhao
2982,veado
2983,caminhao
2984,veado
2985,navio
2986,sapo
2987,passaro
2988,cavalo
2989,veado
2990,navio
2991,gato
2992,veado
2993,gato
2994,caminhao
2995,veado
2996,sapo
2997,gato
2998,aviao
2999,sapo
3000,veado
3001,cachorro
3002,automovel
3003,aviao
3004,sapo
3005,aviao
3006,veado
3007,veado
3008,caminhao
3009,gato
3010,gato
3011,automovel
3012,automovel
3013,veado
3014,passaro
3015,cachorro
3016,aviao
3017,gato
3018,navio
3019,caminhao
3020,aviao
3021,aviao
3022,automovel
3023,cachorro
3024,navio
3025,caminhao
3026,caminhao
3027,cavalo
3028,caminhao
3029,cavalo
3030,sapo
3031,cavalo
3032,sapo
3033,veado
3034,passaro
3035,passaro
3036,caminhao
3037,automovel
3038,automovel
3039,caminhao
3040,caminhao
3041,automovel
3042,passaro
3043,cachorro
3044,gato
3045,veado
3046,automovel
3047,automovel
3048,cachorro
3049,cachorro
3050,caminhao
3051,sapo
3052,passaro
3053,navio
3054,automovel
3055,sapo
3056,navio
3057,navio
3058,sapo
3059,cavalo
3060,passaro
3061,cavalo
3062,caminhao
3063,gato
3064,sapo
3065,passaro
3066,caminhao
3067,passaro
3068,navio
3069,cachorro
3070,gato
3071,passaro
3072,veado
3073,aviao
3074,aviao
3075,cachorro
3076,automovel
3077,sapo
3078,aviao
3079,cavalo
3080,sapo
3081,veado
3082,aviao
3083,cavalo
3084,aviao
3085,aviao
3086,veado
3087,veado
3088,veado
3089,aviao
3090,aviao
3091,sapo
3092,gato
3093,navio
3094,gato
3095,veado
3096,caminhao
3097,automovel
3098,aviao
3099,caminhao
3100,cachorro
3101,cachorro
3102,cachorro
3103,aviao
3104,passaro
3105,cavalo
3106,cavalo
3107,navio
3108,automovel
3109,navio
3110,veado
3111,veado
3112,caminhao
3113,navio
3114,caminhao
3115,passaro
3116,passaro
3117,navio
3118,caminhao
3119,automovel
3120,sapo
3121,gato
3122,cavalo
3123,cachorro
3124,cavalo
3125,sapo
3126,sapo
3127,sapo
3128,cachorro
3129,automovel
3130,gato
3131,caminhao
3132,gato
3133,sapo
3134,automovel
3135,gato
3136,cachorro
3137,gato
3138,sapo
3139,gato
3140,aviao
3141,navio
3142,cavalo
3143,caminhao
3144,passaro
3145,veado
3146,aviao
3147,veado
3148,sapo
3149,gato
3150,aviao
3151,navio
3152,automovel
3153,aviao
3154,navio
3155,cachorro
3156,cavalo
3157,sapo
3158,caminhao
3159,sapo
3160,veado
3161,veado
3162,cavalo
3163,cavalo
3164,cachorro
3165,navio
3166,cavalo
3167,automovel
3168,passaro
3169,caminhao
3170,caminhao
3171,aviao
3172,automovel
3173,cavalo
3174,navio
3175,cavalo
3176,veado
3177,aviao
3178,navio
3179,gato
3180,caminhao
3181,cachorro
3182,gato
3183,gato
3184,aviao
3185,cachorro
3186,gato
3187,veado
3188,navio
3189,passaro
3190,navio
3191,cavalo
3192,automovel
3193,navio
3194,cavalo
3195,gato
3196,caminhao
3197,automovel
3198,veado
3199,cavalo
3200,cachorro
3201,aviao
3202,aviao
3203,passaro
3204,veado
3205,aviao
3206,veado
3207,automovel
3208,cachorro
3209,caminhao
3210,gato
3211,gato
3212,automovel
3213,aviao
3214,caminhao
3215,sapo
3216,navio
3217,veado
3218,cavalo
3219,passaro
3220,sapo
3221,passaro
3222,caminhao
3223,cachorro
3224,gato
3225,sapo
3226,veado
3227,gato
3228,navio
3229,sapo
3230,automovel
3231,sapo
3232,caminhao
3233,caminhao
3234,cachorro
3235,caminhao
3236,sapo
3237,aviao
3238,automovel
3239,navio
3240,cavalo
3241,cachorro
3242,sapo
3243,sapo
3244,veado
3245,navio
3246,navio
3247,cachorro
3248,gato
3249,gato
3250,caminhao
3251,caminhao
3252,navio
3253,navio
3254,aviao
3255,caminhao
3256,cavalo
3257,passaro
3258,automovel
3259,cavalo
3260,gato
3261,gato
3262,sapo
3263,veado
3264,caminhao
3265,cavalo
3266,sapo
3267,navio
3268,aviao
3269,veado
3270,sapo
3271,gato
3272,passaro
3273,sapo
3274,cachorro
3275,veado
3276,aviao
3277,automovel
3278,caminhao
3279,gato
3280,cavalo
3281,automovel
3282,gato
3283,cachorro
3284,cachorro
3285,automovel
3286,automovel
3287,aviao
3288,sapo
3289,gato
3290,veado
3291,cachorro
3292,cavalo
3293,sapo
3294,sapo
3295,aviao
3296,aviao
3297,cachorro
3298,aviao
3299,caminhao
3300,cachorro
3301,caminhao
3302,cavalo
3303,sapo
3304,cachorro
3305,aviao
3306,automovel
3307,navio
3308,cavalo
3309,caminhao
3310,navio
3311,sapo
3312,caminhao
3313,aviao
3314,navio
3315,sapo
3316,navio
3317,gato
3318,cavalo
3319,veado
3320,veado
3321,cavalo
3322,navio
3323,cachorro
3324,gato
3325,passaro
3326,navio
3327,gato
3328,cavalo
3329,passaro
3330,veado
3331,passaro
3332,veado
3333,gato
3334,passaro
3335,navio
3336,automovel
3337,veado
3338,gato
3339,cavalo
3340,cavalo
3341,cavalo
3342,aviao
3343,navio
3344,automovel
3345,cachorro
3346,passaro
3347,cachorro
3348,veado
3349,automovel
3350,aviao
3351,veado
3352,passaro
3353,navio
3354,caminhao
3355,cachorro
3356,gato
3357,passaro
3358,navio
3359,cachorro
3360,navio
3361,sapo
3362,sapo
3363,navio
3364,automovel
3365,navio
3366,sapo
3367,passaro
3368,caminhao
3369,veado
3370,veado
3371,automovel
3372,aviao
3373,caminhao
3374,sapo
3375,cavalo
3376,sapo
3377,gato
3378,cavalo
3379,navio
3380,automovel
3381,automovel
3382,navio
3383,gato
3384,veado
3385,automovel
3386,cachorro
3387,navio
3388,cachorro
3389,caminhao
3390,cachorro
3391,aviao
3392,automovel
3393,passaro
3394,navio
3395,veado
3396,cavalo
3397,automovel
3398,gato
3399,veado
3400,veado
3401,sapo
3402,veado
3403,sapo
3404,veado
3405,automovel
3406,navio
3407,gato
3408,cavalo
3409,automovel
3410,cavalo
3411,caminhao
3412,passaro
3413,cavalo
3414,sapo
3415,veado
3416,cavalo
3417,caminhao
3418,cavalo
3419,cachorro
3420,aviao
3421,caminhao
3422,navio
3423,gato
3424,cachorro
3425,passaro
3426,sapo
3427,automovel
3428,navio
3429,cachorro
3430,gato
3431,caminhao
3432,gato
3433,sapo
3434,gato
3435,caminhao
3436,automovel
3437,sapo
3438,automovel
3439,caminhao
3440,veado
3441,passaro
3442,sapo
3443,veado
3444,aviao
3445,automovel
3446,passaro
3447,automovel
3448,veado
3449,sapo
3450,aviao
3451,sapo
3452,automovel
3453,cavalo
3454,passaro
3455,passaro
3456,aviao
3457,caminhao
3458,cachorro
3459,sapo
3460,aviao
3461,automovel
3462,cachorro
3463,caminhao
3464,navio
3465,sapo
3466,navio
3467,cachorro
3468,gato
3469,veado
3470,gato
3471,veado
3472,veado
3473,aviao
3474,caminhao
3475,aviao
3476,caminhao
3477,aviao
3478,cavalo
3479,cavalo
3480,sapo
3481,navio
3482,caminhao
3483,gato
3484,cavalo
3485,veado
3486,sapo
3487,automovel
3488,navio
3489,passaro
3490,passaro
3491,passaro
3492,veado
3493,aviao
3494,cachorro
3495,navio
3496,passaro
3497,veado
3498,cachorro
3499,navio
3500,passaro
3501,aviao
3502,cachorro
3503,passaro
3504,automovel
3505,aviao
3506,cachorro
3507,cavalo
3508,gato
3509,cavalo
3510,sapo
3511,sapo
3512,passaro
3513,cachorro
3514,navio
3515,sapo
3516,cachorro
3517,cachorro
3518,passaro
3519,navio
3520,cachorro
3521,aviao
3522,passaro
3523,gato
3524,cachorro
3525,navio
3526,veado
3527,aviao
3528,veado
3529,gato
3530,veado
3531,automovel
3532,sapo
3533,gato
3534,cachorro
3535,cachorro
3536,automovel
3537,gato
3538,gato
3539,sapo
3540,passaro
3541,automovel
3542,automovel
3543,navio
3544,gato
3545,sapo
3546,cachorro
3547,veado
3548,navio
3549,navio
3550,veado
3551,navio
3552,caminhao
3553,gato
3554,navio
3555,aviao
3556,veado
3557,automovel
3558,sapo
3559,navio
3560,gato
3561,cachorro
3562,veado
3563,gato
3564,veado
3565,automovel
3566,caminhao
3567,cavalo
3568,cavalo
3569,passaro
3570,navio
3571,passaro
3572,cachorro
3573,aviao
3574,gato
3575,aviao
3576,veado
3577,navio
3578,aviao
3579,cavalo
3580,veado
3581,cachorro
3582,gato
3583,navio
3584,veado
3585,aviao
3586,cavalo
3587,aviao
3588,veado
3589,gato
3590,passaro
3591,cavalo
3592,aviao
3593,cavalo
3594,caminhao
3595,automovel
3596,automovel
3597,passaro
3598,cavalo
3599,veado
3600,automovel
3601,veado
3602,automovel
3603,gato
3604,passaro
3605,automovel
3606,sapo
3607,aviao
3608,cavalo
3609,cavalo
3610,veado
3611,veado
3612,gato
3613,gato
3614,veado
3615,cavalo
3616,caminhao
3617,gato
3618,sapo
3619,passaro
3620,sapo
3621,veado
3622,cavalo
3623,veado
3624,automovel
3625,caminhao
3626,navio
3627,cachorro
3628,cavalo
3629,veado
3630,veado
3631,cavalo
3632,gato
3633,cavalo
3634,caminhao
3635,caminhao
3636,caminhao
3637,navio
3638,automovel
3639,cachorro
3640,automovel
3641,automovel
3642,navio
3643,automovel
3644,gato
3645,aviao
3646,passaro
3647,aviao
3648,navio
3649,gato
3650,caminhao
3651,aviao
3652,cachorro
3653,cachorro
3654,navio
3655,cachorro
3656,gato
3657,caminhao
3658,passaro
3659,veado
3660,caminhao
3661,veado
3662,cavalo
3663,automovel
3664,veado
3665,sapo
3666,veado
3667,passaro
3668,passaro
3669,cavalo
3670,aviao
3671,caminhao
3672,passaro
3673,passaro
3674,cachorro
3675,caminhao
3676,cavalo
3677,navio
3678,cavalo
3679,passaro
3680,gato
3681,navio
3682,navio
3683,cavalo
3684,caminhao
3685,navio
3686,cavalo
3687,aviao
3688,cachorro
3689,aviao
3690,cavalo
3691,aviao
3692,cavalo
3693,passaro
3694,caminhao
3695,aviao
3696,automovel
3697,gato
3698,veado
3699,automovel
3700,automovel
3701,sapo
3702,aviao
3703,passaro
3704,cavalo
3705,aviao
3706,sapo
3707,gato
3708,navio
3709,navio
3710,caminhao
3711,navio
3712,veado
3713,sapo
3714,gato
3715,veado
3716,sapo
3717,cavalo
3718,sapo
3719,gato
3720,aviao
3721,veado
3722,automovel
3723,caminhao
3724,caminhao
3725,automovel
3726,caminhao
3727,navio
3728,gato
3729,aviao
3730,sapo
3731,automovel
3732,cavalo
3733,sapo
3734,navio
3735,sapo
3736,gato
3737,cavalo
3738,automovel
3739,navio
3740,cavalo
3741,cachorro
3742,cavalo
3743,passaro
3744,aviao
3745,sapo
3746,aviao
3747,cachorro
3748,cachorro
3749,sapo
3750,aviao
3751,cachorro
3752,automovel
3753,veado
3754,automovel
3755,sapo
3756,cachorro
3757,caminhao
3758,navio
3759,automovel
3760,passaro
3761,caminhao
3762,sapo
3763,gato
3764,passaro
3765,sapo
3766,caminhao
3767,cavalo
3768,cachorro
3769,sapo
3770,cavalo
3771,sapo
3772,caminhao
3773,automovel
3774,automovel
3775,passaro
3776,gato
3777,veado
3778,aviao
3779,automovel
3780,veado
3781,cachorro
3782,cachorro
3783,cavalo
3784,navio
3785,sapo
3786,gato
3787,passaro
3788,navio
3789,aviao
3790,aviao
3791,sapo
3792,navio
3793,veado
3794,sapo
3795,passaro
3796,passaro
3797,cavalo
3798,cavalo
3799,cachorro
3800,cachorro
3801,automovel
3802,cavalo
3803,aviao
3804,sapo
3805,cachorro
3806,gato
3807,cavalo
3808,gato
3809,cachorro
3810,passaro
3811,caminhao
3812,gato
3813,passaro
3814,automovel
3815,navio
3816,aviao
3817,caminhao
3818,navio
3819,automovel
3820,aviao
3821,cachorro
3822,aviao
3823,sapo
3824,automovel
3825,veado
3826,sapo
3827,aviao
3828,gato
3829,sapo
3830,sapo
3831,aviao
3832,veado
3833,caminhao
3834,gato
3835,veado
3836,automovel
3837,aviao
3838,cavalo
3839,navio
3840,veado
3841,navio
3842,navio
3843,passaro
3844,veado
3845,sapo
3846,caminhao
3847,caminhao
3848,gato
3849,cavalo
3850,navio
3851,cavalo
3852,automovel
3853,veado
3854,cavalo
3855,gato
3856,cavalo
3857,navio
3858,navio
3859,sapo
3860,sapo
3861,aviao
3862,aviao
3863,aviao
3864,caminhao
3865,automovel
3866,navio
3867,cavalo
3868,cachorro
3869,veado
3870,navio
3871,caminhao
3872,passaro
3873,passaro
3874,sapo
3875,automovel
3876,navio
3877,sapo
3878,navio
3879,aviao
3880,sapo
3881,automovel
3882,passaro
3883,gato
3884,sapo
3885,automovel
3886,sapo
3887,gato
3888,cachorro
3889,cachorro
3890,passaro
3891,aviao
3892,gato
3893,automovel
3894,veado
3895,gato
3896,navio
3897,cavalo
3898,caminhao
3899,automovel
3900,veado
3901,passaro
3902,sapo
3903,passaro
3904,caminhao
3905,veado
3906,gato
3907,navio
3908,navio
3909,caminhao
3910,sapo
3911,aviao
3912,navio
3913,cachorro
3914,sapo
3915,sapo
3916,cavalo
3917,gato
3918,caminhao
3919,aviao
3920,cachorro
3921,gato
3922,veado
3923,caminhao
3924,sapo
3925,cavalo
3926,cavalo
3927,veado
3928,passaro
3929,cavalo
3930,caminhao
3931,sapo
3932,sapo
3933,cachorro
3934,automovel
3935,sapo
3936,automovel
3937,gato
3938,navio
3939,caminhao
3940,caminhao
3941,caminhao
3942,gato
3943,cachorro
3944,veado
3945,sapo
3946,automovel
3947,sapo
3948,cachorro
3949,automovel
3950,navio
3951,passaro
3952,automovel
3953,caminhao
3954,sapo
3955,automovel
3956,cachorro
3957,passaro
3958,cachorro
3959,aviao
3960,cachorro
3961,navio
3962,gato
3963,caminhao
3964,cachorro
3965,automovel
3966,cachorro
3967,veado
3968,cavalo
3969,navio
3970,automovel
3971,automovel
3972,cachorro
3973,sapo
3974,sapo
3975,cachorro
3976,veado
3977,sapo
3978,cavalo
3979,gato
3980,passaro
3981,passaro
3982,cachorro
3983,navio
3984,veado
3985,passaro
3986,aviao
3987,cachorro
3988,aviao
3989,veado
3990,automovel
3991,sapo
3992,cavalo
3993,veado
3994,cavalo
3995,gato
3996,caminhao
3997,sapo
3998,cachorro
3999,caminhao
4000,navio
4001,sapo
4002,cavalo
4003,automovel
4004,navio
4005,cachorro
4006,cachorro
4007,cavalo
4008,caminhao
4009,passaro
4010,sapo
4011,veado
4012,automovel
4013,passaro
4014,cavalo
4015,sapo
4016,caminhao
4017,veado
4018,cachorro
4019,aviao
4020,sapo
4021,cachorro
4022,cachorro
4023,cavalo
4024,caminhao
4025,cavalo
4026,aviao
4027,aviao
4028,sapo
4029,cavalo
4030,cachorro
4031,passaro
4032,cachorro
4033,caminhao
4034,veado
4035,passaro
4036,veado
4037,aviao
4038,automovel
4039,gato
4040,veado
4041,gato
4042,cachorro
4043,gato
4044,aviao
4045,gato
4046,navio
4047,navio
4048,navio
4049,aviao
4050,cachorro
4051,navio
4052,gato
4053,passaro
4054,cavalo
4055,cachorro
4056,automovel
4057,gato
4058,gato
4059,veado
4060,veado
4061,passaro
4062,aviao
4063,cavalo
4064,cachorro
4065,aviao
4066,navio
4067,automovel
4068,automovel
4069,sapo
4070,veado
4071,cavalo
4072,caminhao
4073,automovel
4074,caminhao
4075,sapo
4076,cachorro
4077,automovel
4078,sapo
4079,aviao
4080,sapo
4081,cachorro
4082,automovel
4083,automovel
4084,navio
4085,aviao
4086,passaro
4087,veado
4088,cachorro
4089,gato
4090,sapo
4091,gato
4092,automovel
4093,automovel
4094,caminhao
4095,gato
4096,navio
4097,automovel
4098,automovel
4099,cavalo
4100,passaro
4101,cavalo
4102,caminhao
4103,gato
4104,sapo
4105,sapo
4106,aviao
4107,cavalo
4108,cavalo
4109,gato
4110,passaro
4111,aviao
4112,navio
4113,cachorro
4114,aviao
4115,sapo
4116,cavalo
4117,navio
4118,cachorro
4119,cavalo
4120,gato
4121,cachorro
4122,passaro
4123,gato
4124,navio
4125,cachorro
4126,automovel
4127,gato
4128,gato
4129,cachorro
4130,passaro
4131,veado
4132,caminhao
4133,caminhao
4134,aviao
4135,gato
4136,gato
4137,sapo
4138,caminhao
4139,veado
4140,navio
4141,cachorro
4142,gato
4143,gato
4144,navio
4145,gato
4146,passaro
